time,shoulder_pan_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_lift_joint,end_mill_joint
1755267046.5895202,-1.3528024186970633e-14,-1.000498512163106e-13,5.237390382495377e-14,-8.841278403837194e-14,1.0542738557162146e-13,5.288131044167699e-14,3.411854132551184e-14
1755267046.5982316,-1.3163779094549355e-11,-5.317084272871142e-11,-3.0531854475213116e-10,8.432263776114723e-10,-2.4313782126528238e-08,-1.570406998885332e-12,74.93333429844495
1755267046.6083007,-1.5645422023896627e-11,1.7976467536762186e-10,6.799956153713538e-10,2.5938935444003164e-09,-2.152524769538644e-08,3.704853090980009e-11,148.73582372644094
1755267046.6181965,0.02118260628247858,1.9609464494991374e-06,-7.800987511935586e-07,-6.280000006349097,2.0496403240199967e-06,-1.1802547619614578e-06,218.70469121973002
1755267046.6282697,-0.046548948422700714,-0.1581137905670124,-6.280000002584037,6.280000007650385,1.595261207221199e-05,-9.124689535393304e-06,271.4504827288236
1755267046.6383924,-0.002748011494279237,1.1983097669977443,6.28000000336379,-6.280000002492708,5.14518445536849e-05,-2.948532827229053e-05,311.2768596934971
1755267046.6482286,0.07443670113802603,-1.2805570963703874,-6.280000004206502,6.280000012608854,0.00011614798744385979,-0.002393374470150346,345.2326564553389
1755267046.6582975,0.20263393613604663,1.7922868092241107,6.280000002218405,-6.280000019583639,0.00021570053884767404,-0.002525701836554921,378.2922219147425
1755267046.6682825,-0.6156292302624625,-0.2320883450594835,-1.4930330461515924,6.280000022253532,0.0003540081434635356,-0.04747220099563272,397.49947647336154
1755267046.6782,0.8115959033617023,-0.6846596452971243,-6.280000006584152,-6.280000009112322,0.0005333986785727163,0.0289623774680337,421.3085138626382
1755267046.688527,-0.0933891956852988,2.340044119934835,6.280000005968633,-6.280000022093542,0.0007547698585927964,-0.0041725435038407754,433.154629593634
1755267046.6984587,-0.7844725353251862,-0.11571439186656607,0.46807495481835043,6.280000026852932,0.001017740677356234,-0.09993298956320638,447.61378385239504
1755267046.7086775,0.621822092668991,-1.8571879092806567,-6.280000009545436,6.280000003188491,0.0013207819305751656,0.37264075859579837,456.1628266232932
1755267046.7191405,0.7545113367986352,1.904533390614366,0.960803560662544,-6.2800000325031675,0.0016613212562290869,0.04064071948758256,475.640209142046
1755267046.7292118,-0.5624361718895338,3.1400000002213275,6.280000009520991,-6.280000006029171,0.0020358446942094766,-0.326366981184812,477.237385904591
1755267046.739239,-0.7930344714837907,-0.2338620893701595,0.27885417550049096,6.280000030823025,0.0024400291569259824,-0.030047368333843236,475.4952617286802
1755267046.7493427,0.5107190709735765,-2.4588198257858154,-6.28000000928755,6.2800000177197965,0.002868688710724321,0.4903483317375986,482.3745600630439
1755267046.7592127,0.9402555988830978,0.32918841389972253,-5.267236062119981,-6.2800000270672705,0.003316130991091626,0.11001012521107702,476.0337860578188
1755267046.7691088,-0.18487965217201413,3.1400000008280418,6.280000007400382,-6.280000027247127,0.0037758314737588172,-0.23972427614985226,477.76587817712436
1755267046.779487,-0.971565609156651,0.6129498871999788,6.280000002440407,6.280000022866922,0.00424090352384765,-0.05467346756216772,478.37782124681394
1755267046.789502,-0.025305633123199944,-2.4044455372535585,-6.280000006054017,6.280000029880625,0.004703851737696274,0.295615416799594,482.0551277410447
1755267046.799658,0.9106579198812713,-0.45141540028980026,-6.280000005895525,-6.280000018710801,0.005156751761228762,0.13682979925215455,482.747862815487
1755267046.8096526,-0.009259568754187208,3.140000000332023,6.28000000456845,-6.2800000324671394,0.00559126970766699,-0.17574433220514157,485.48449982596213
1755267046.8196194,-1.04423736554134,1.104289701283112,6.280000009952582,6.280000010754103,0.005998708920293749,-0.21363128939853365,484.15975050583046
1755267046.8298397,-0.44827957952424863,-2.0714489207468483,-6.280000001433733,6.280000034090605,0.006370036181321814,0.043984502185307195,489.6568753716832
1755267046.8402376,0.7739030681383919,-1.6532924519682937,-6.2800000109617,-0.8461509761584489,0.006695922779803354,0.32383916271859714,477.054067423738
