time,fx,fy,fz,tx,ty,tz
1754940288.1355796,63.48074001397003,-20.412324505742955,-1683.5302375332049,-1.6623439454342546,-4.522925683617129,-0.33022867254940125
1754940288.1403265,57.15440850377164,26.353575773648174,-1617.784599488598,2.234229686636529,-4.513014178601614,-0.07086695786069228
1754940288.1453261,9.387397491690741,-92.02514011994407,-1729.2214576225967,-7.191354681275902,0.5010655122974453,-0.5071141431028362
1754940288.150338,51.99146966174156,-28.931385521269732,-1674.9277833651158,-2.4218267859383467,-4.538296502539934,0.43876754084935454
1754940288.1555555,72.73723630708463,-33.794359114491016,-1617.2155909849891,-2.3319577225666963,-4.524683905043927,-0.8774857724109898
1754940288.160284,-2.9882534835077514,-11.885580091525103,-1659.7688505466836,-0.8718430210249148,0.5011621906829868,0.20324644881069853
1754940288.165451,66.75488593896885,0.23586734856456815,-1676.2227570141417,-0.08889010284286225,-4.503366833817924,-0.6017206333259124
1754940288.1704698,46.26341628330911,-56.97182077268806,-1704.8562066060786,-4.621960297171622,-4.084956632193094,0.4126582285013294
1754940288.1761038,61.599492759660684,14.979360958436494,-1607.6968335633683,1.326440472062155,-4.548297604529685,-0.1799637407003321
1754940288.1804564,49.28609079964715,-44.27872112854391,-1686.4445926028127,-3.4686492957978814,-4.23529320904818,0.3472716773258173
1754940288.1855853,64.80113658334176,-52.610676845574574,-1676.3007387282246,-3.87719948769848,-4.511141617455473,-0.4849620387198117
1754940288.1906457,53.47486866233444,-54.73634989747458,-1709.6020014749752,-4.499670394462303,-4.523185927668626,0.295892512569076
1754940288.1957254,59.60699275804177,-18.254048387140898,-1652.9951841096354,-1.173142702300443,-4.540515605168147,-0.09260998696565373
1754940288.200367,64.26759417564132,-19.68659047755176,-1678.285484164545,-1.662600843167998,-4.519332573764363,-0.3176570729255649
1754940288.2059674,61.797701699935715,51.78880655419839,-1645.1608281990461,4.21295809788924,-4.502583788467998,-0.3532800133088003
1754940288.2106912,60.262260921917814,-84.5353841075383,-1764.8881726126874,-6.77458185630069,-4.505459239665228,-0.14064936199789285
1754940288.215655,51.39103326858287,-14.80741014429023,-1677.5323968480322,-1.2772726842764235,-4.5418918046103025,0.48932027202133654
1754940288.2205405,63.41565085959644,-52.64330775173286,-1668.0407581014683,-4.075186750269223,-4.519724383774889,-0.31318760348570995
1754940288.2258472,0.8991703343208535,-17.334027400928967,-1643.8165288868124,-1.0288009381012424,0.5080988978204223,-0.0872688897407928
1754940288.230763,65.47004437952494,-22.323773314511953,-1722.0550374359414,-1.9697591770252485,-4.502349206053062,-0.4581414608270554
1754940288.2358851,40.99816521355389,-43.547262607555155,-1733.0916117264774,-3.52949031584558,-3.5591809987747993,0.43313308095775666
1754940288.2408757,64.65605017165026,10.470888938602855,-1637.0939289893456,0.9649625250523444,-4.5435056704025305,-0.3115729368909168
1754940288.246597,44.3445455941463,-36.48325843585904,-1704.8952696881518,-2.83480429197653,-3.7649776861290274,0.2789109108733343
1754940288.2511716,59.426841699077244,-52.14964152862453,-1711.4775936150895,-3.8658490619038215,-4.0369461321090405,-0.4551321675029003
1754940288.25662,50.81539421714485,-52.86773844398408,-1723.4028955387566,-4.374101129887977,-4.522846163074895,0.35446510496287376
1754940288.2611587,60.626515703172636,-13.096546644100755,-1622.8367412818986,-0.7674481669665636,-4.54440570289275,-0.14137024107269153
1754940288.2664583,52.067976258395284,-19.22656136613477,-1660.1271009310362,-1.6418767839313704,-4.520161634472364,0.3450557223802184
1754940288.2712,63.800443176877586,35.74840106865716,-1634.6515853695362,2.949602256971543,-4.502712601100922,-0.4605085288436246
1754940288.2764015,57.923359284476085,-72.58193412383736,-1750.0645462301,-5.856578730882983,-4.508615094954857,-0.008422385024664556
1754940288.2815526,52.896845520302946,-13.885232903701194,-1670.437692580233,-1.198637651179383,-4.544501390147765,0.5065460329959612
1754940288.2864766,64.23938461013194,-51.503187568639405,-1666.6892752055178,-4.000312753512924,-4.516982924289011,-0.35719680226862016
1754940288.2914085,2.3922754534261905,-28.611821268730083,-1643.3210614170307,-1.805016190439098,0.5094704293182705,-0.21113245889629934
1754940288.2969103,63.716883057187715,-32.46623066613844,-1713.813759426695,-2.7996217614759047,-4.507557281124541,-0.3389424843475455
1754940288.301538,49.985558753818914,-42.76440838356913,-1691.071035231141,-3.4165945727826257,-4.5391192491816295,0.4971652623455002
1754940288.306787,74.27881189506664,-4.451481227212604,-1652.5400321167504,-0.19749206303158062,-4.524830187717123,-0.9100020639970123
1754940288.3114336,54.14344331997239,-8.538781258045844,-1576.2934811465723,-0.5821227629804435,-4.518319915609764,0.17165352821754437
1754940288.3167806,64.86131198307365,-78.32951140164394,-1655.3437721783307,-6.074498069312918,-4.501723919685054,-0.47198276827943875
1754940288.3213868,51.329491427900344,-36.49487678300332,-1684.7049781387573,-3.0401713397195973,-4.522852791798839,0.43503269960967633
1754940288.3265944,65.64237951785208,-16.18810447269746,-1602.2628613181887,-1.0117405770649182,-4.533803319764586,-0.4006633278737537
1754940288.3314197,52.7233164115016,-7.262436923136686,-1608.9161631209695,-0.6581230882046614,-4.531683622685261,0.35437692090699846
1754940288.3366845,10.381131553233281,-4.632481268000504,-1658.4616394193627,-0.45943400625895625,0.5072553678911311,-0.6273449109655675
1754940288.341449,52.66978478800092,-47.913994047075676,-1645.3188568527755,-3.901863069477219,-4.554722096986048,0.39011152088579015
1754940288.3466294,61.818545128080196,14.876215572187284,-1603.3300579313795,1.3093491697107642,-4.534977083937806,-0.18582179494311007
1754940288.3516562,52.704360801061746,-40.42145879281348,-1624.5039840519273,-3.1646839589508655,-4.529630117768532,0.316072338097224
1754940288.3568566,63.590779315632176,-55.63138752575364,-1659.9701361227608,-4.21615989559627,-4.504349595048992,-0.4138836602448639
1754940288.361491,50.55109702430449,-49.449782163566596,-1727.3966356344908,-4.096435810755889,-4.510904161830689,0.374151707883293
1754940288.3666818,61.440325148601396,-12.446981265883494,-1574.822546080157,-0.7215983133196249,-4.551099959928292,-0.16827860786966653
1754940288.3717768,52.07037794589301,-15.525347227544428,-1665.4363008686335,-1.337150820330022,-4.504060988486544,0.3406776136062403
1754940288.3768728,64.2215148318432,19.118569373624126,-1599.7149715830324,1.5894339608630825,-4.500066497198175,-0.44727662365780163
1754940288.3819335,45.04977708143046,-67.2773890866626,-1713.0707844956298,-5.471254561996071,-3.9170011097551196,0.2972292758906009
1754940288.3872974,50.51296978125096,11.289682573572065,-1595.918621459129,0.8557554801476159,-4.540987657303297,0.4945562873510072
1754940288.392589,61.50926658470766,-51.54250350633575,-1636.9448703947928,-4.064596604114213,-4.539247224260391,-0.1465879741604586
1754940288.3976302,64.29616765718237,-36.43294292444577,-1557.464439712839,-2.455043732509628,-4.509747010740317,-0.4449600301683059
1754940288.4022648,54.010765436185515,-58.496466350305525,-1684.4219846238402,-4.7937220948921055,-4.511059694992227,0.2343809112252055
1754940288.4074059,51.14976233030494,-22.369220671034213,-1589.4634774287456,-1.7356281307842734,-4.5558844762164155,0.5289649823042444
1754940288.4126127,63.76250061525769,-20.117233945083804,-1671.5136867890087,-1.6913803561344478,-4.507166704529557,-0.31366034245068086
1754940288.4175966,60.73659384603776,48.23807343297348,-1582.9629587792092,3.9305983440893346,-4.505750899647378,-0.2761826480766285
1754940288.4224372,59.20826489430293,-81.65252636366034,-1716.9461723151562,-6.566727456909106,-4.506094144907239,-0.09201336224779286
1754940288.427518,49.73500732681523,-6.408899694705042,-1674.7977633886048,-0.6035132678173956,-4.528901795638991,0.5193245843516554
1754940288.4323475,64.02179449874927,-51.03730030172994,-1643.2063096462957,-3.954802812284651,-4.524022587525556,-0.3533751873718476
1754940288.437847,58.257119940375716,-25.63287189883234,-1627.0313956007217,-1.612055932220323,-4.513793636065,-0.14856701555986784
1754940288.4424095,9.223988425367029,-22.841537533018823,-1742.0139758285004,-2.024048919896848,0.5097784653234876,-0.4596100891528835
1754940288.4478025,51.49683292997944,-40.97098536366508,-1686.3414994953755,-3.3081077412848146,-4.454882888642859,0.44604423959855666
1754940288.4522307,73.28120178585122,-1.105530580034955,-1634.280310209084,0.08741828494797116,-4.52479931563731,-0.8814063676303041
1754940288.457929,53.85061336103045,-14.270419069437423,-1616.9131232286336,-1.0431376652232087,-4.525673731344222,0.1955942115004331
1754940288.462589,63.590428981065955,-69.37695399997293,-1686.1399784060116,-5.380184859532848,-4.502697563420554,-0.41369079452382806
1754940288.4676003,51.20162807285239,-39.6256575107779,-1666.498949621004,-3.2948450057568817,-4.525277668766257,0.4160947562488406
1754940288.472319,62.2911088520669,-11.19129705273781,-1575.1939978735218,-0.6427854059497462,-4.540521704704339,-0.1916106836845392
1754940288.4780014,52.68506972533974,-8.18560694077322,-1589.8667596222676,-0.7328328522061747,-4.532172871327119,0.35187611692747545
1754940288.4824662,10.32044648271469,-3.556173056242443,-1637.257250070044,-0.36590122892496146,0.5006725146516801,-0.6243137917529666
1754940288.4875433,52.71236308951001,-47.1022412661454,-1626.642850654863,-3.8356417208349143,-4.555368536430327,0.3904360079690293
1754940288.4923077,62.04660245780006,15.358027338478308,-1587.3737455007408,1.3439158658187096,-4.536792108145402,-0.19344405337621123
1754940288.4976404,53.03319271845255,-31.43196857709802,-1610.996145799643,-2.4356767062959825,-4.532335892707037,0.2729210941011334
1754940288.5026088,63.008894630561706,-57.64616077197722,-1659.5208098982696,-4.418847824605429,-4.502378665935572,-0.3843096608693465
1754940288.5080864,50.96481967004349,-44.191783449771805,-1658.3077227008935,-3.6665909322237127,-4.52549012867047,0.39088578218986625
1754940288.5129092,61.864594982159346,-11.571447941763012,-1565.215466331691,-0.6659920574253542,-4.551224129783517,-0.17175148751314973
1754940288.518164,52.18142581997983,-11.664617755023105,-1644.4352779388,-1.0188529277214353,-4.500143831982124,0.34665311049644665
1754940288.523169,8.380808485688142,6.124974167266288,-1664.348220935417,0.5017994328746225,0.5058689756907263,-0.49450758998025235
1754940288.5284555,50.86511887839916,-62.659760076502835,-1698.7337454013937,-5.0912686163627505,-4.516874378502762,0.36580618188383635
1754940288.5332804,59.477574045719095,15.07533570349932,-1588.9294123109664,1.3624181421720691,-4.5364796581541444,-0.14979898854917068
1754940288.5385273,52.293802655907825,-48.68096807767053,-1639.4436924226213,-3.832838357252454,-4.51609212463127,0.3264361458945081
1754940288.5438685,64.97096264375942,-45.26900773542509,-1629.421794671638,-3.1980355622024588,-4.50843953591891,-0.49788940569285656
1754940288.5484087,53.85745087943426,-56.41896284239951,-1687.8897990390685,-4.627866126978894,-4.5161644664921745,0.2578080192796538
1754940288.5534027,51.392217907952045,-19.77094570673637,-1586.8976132924274,-1.5265900761815896,-4.545100202031749,0.5284324755510191
1754940288.558939,62.50986727071455,-20.361817095526035,-1615.605188325761,-1.7263204759417612,-4.536330273371911,-0.22064420673976906
1754940288.5635326,5.146496832716238,40.66177809942846,-1596.4036191406021,3.282813249115671,0.5047328547619062,-0.3753885588424708
1754940288.5683565,55.935979711533214,-69.10143250338666,-1664.786513247982,-5.625483511138475,-4.537292448640338,0.14024966953583196
1754940288.5733988,51.194747108393585,6.930332435040853,-1556.4632811771128,0.4939989323226839,-4.561965689587113,0.5115210033582965
1754940288.5789328,52.488794747976755,-50.251090546918334,-1594.546342466924,-3.966885715462074,-4.546466801367675,0.30895735998314555
1754940288.5836337,64.25147621195848,-38.64679764374446,-1571.199793045014,-2.6708523503991097,-4.504128642165931,-0.44125371970658456
1754940288.5891125,53.87902284227556,-61.04754807467066,-1685.1301829363458,-5.007412011215299,-4.517422088456964,0.2559641053312892
1754940288.5937698,51.68733277071512,-16.69035751770022,-1583.831042580389,-1.279946173515246,-4.544745598037958,0.5042782667426853
1754940288.5989208,61.94937578975705,-20.362000538571646,-1608.4337972853948,-1.728270796938061,-4.537162829777487,-0.16538661286458411
1754940288.6037507,62.207105301999164,29.59448820616852,-1539.8442688499663,2.40969332424772,-4.514126606473251,-0.3808916003017767
1754940288.6088047,54.89140985343215,-59.72783355615232,-1653.6535148676883,-4.87306553038267,-4.515914064324422,0.1602799091465252
1754940288.6138456,53.2510405829301,-2.6166882809943104,-1625.2631611043378,-0.27709653076742247,-4.542623489451108,0.5120712350539373
1754940288.6189523,63.36801238543926,-51.45879482620424,-1633.3374955228626,-4.0531067437555865,-4.542175892712418,-0.2515842158401961
1754940288.6239371,64.33107550283663,-34.67881840111261,-1533.3728772239328,-2.257913331817858,-4.507460043860387,-0.43445952444545644
1754940288.629186,53.96640464820485,-62.54685213474974,-1663.9861853503014,-5.1263250756068395,-4.50870131544612,0.23680260515725757
1754940288.6338296,51.92813737598475,-19.638908271316154,-1620.2626293000526,-1.5244898270166214,-4.560923233423725,0.5063667601977602
