time,shoulder_pan_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_lift_joint,end_mill_joint
1755279937.6380558,-1.3528457867839627e-14,-1.000482791231605e-13,5.2368265973656847e-14,-8.841451876184792e-14,1.0432345091959672e-13,5.287437154777308e-14,3.416711358283919e-14
1755279937.6463592,-1.3163780178751527e-11,-5.317084619815837e-11,-3.053184476076165e-10,8.432267106783797e-10,-2.4313783542062595e-08,-1.570406998885332e-12,74.93333429844495
1755279937.656255,-1.5645424842822275e-11,1.7976470312319748e-10,6.799956153713538e-10,2.5938933223557115e-09,-2.152524902765407e-08,3.704851009311838e-11,148.73582372644097
1755279937.6668315,0.0211792287333597,-3.6889846049062425e-06,1.6904403511291966e-06,-6.280000006349104,-1.3818155730760395e-06,1.9991139039374217e-06,218.7047142131587
1755279937.6763198,-0.046574724535965346,-0.15815113969272154,-6.280000002584035,6.2800000076503455,-1.0298308363410058e-05,1.5263417461490458e-05,271.45026227668615
1755279937.6863537,-0.002833200174314293,1.1981855134053139,6.280000003363828,-6.280000002492897,-3.240820429784019e-05,4.870466827295791e-05,311.2772010542821
1755279937.6962442,0.07436861971010317,-1.2807948716862931,-6.280000004206508,6.280000012608854,-7.143330324654862e-05,-0.0022178643047637454,345.23288316015964
1755279937.7065535,0.20227137006489387,1.7919380509931724,6.280000002218397,-6.280000019583806,-0.00012942807171523185,-0.002201370556243386,378.29365010756845
1755279937.716648,-0.6159469060462551,-0.2330185187202808,-1.49293591143095,6.2800000222535175,-0.00020702588679416545,-0.0469471336841703,397.49968926862994
1755279937.7266624,0.8113263675587611,-0.6861054247452716,-6.280000006583566,-6.280000009112144,-0.00030363285371759474,0.02981558575605201,421.3097042456007
1755279937.7372818,-0.09469642598833916,2.3384842814618287,6.280000005968674,-6.2800000220932475,-0.00041763270775585504,-0.0030526357675227864,433.1532727316165
1755279937.7469108,-0.7856026127721586,-0.11848373933369466,0.4673173520522949,6.28000002685355,-0.0005465463256466288,-0.09824214569871204,447.61444107712384
1755279937.7570782,0.6207803269207751,-1.8608684651440568,-6.280000009545654,6.2800000031879275,-0.0006871810705733061,0.37527986460234936,456.1662386471441
1755279937.7671611,0.7519381738311315,1.903119204987139,0.9606032167105465,-6.280000032504141,-0.0008357776194327649,0.04308095266043514,475.64747331499
1755279937.7771966,-0.5658365432615813,3.1400000002160224,6.280000009520684,-6.280000006033686,-0.0009881351000276817,-0.3249486908472571,477.269951441289
1755279937.7874374,-0.7963548995943526,-0.24091631718451945,0.28250824402499597,6.280000030824834,-0.001139682607104564,-0.026458194637053768,475.5452755956688
1755279937.797533,0.5064299295612762,-2.4617174649580296,-6.280000009284457,6.280000017753302,-0.001285716622329236,0.4931537045610806,482.45584571739295
1755279937.807596,0.9373930028960678,0.3225060237211186,-5.313355916945648,-6.280000027034326,-0.001421209729605799,0.11247635868505633,476.15280492185525
1755279937.8177001,-0.1841027997067723,3.1400000008180164,6.280000007383528,-6.280000027344439,-0.0015412851966465357,-0.23613283068579438,478.0788000125843
1755279937.8273947,-0.9733654479536087,0.6051861056048994,6.280000002499571,6.280000022727737,-0.0016408806576209134,-0.04804291818584594,478.8107770085787
1755279937.837424,-0.03279264650323782,-2.416679426809149,-6.28000000595487,6.280000030085951,-0.0017151153918435469,0.30125602426214576,482.6167939276897
1755279937.8477643,0.9162325391158233,-0.4664954398512056,-6.280000006387038,-6.280000018174128,-0.0017592189416708592,0.14437161119814057,483.6480448964171
1755279937.857892,0.03519183941223311,3.140000000282947,6.280000004305174,-6.280000032854517,-0.0017686086412320723,-0.16193807475383287,487.11639567713235
1755279937.8681026,-1.0257469059911226,1.3097173139660732,6.280000009557144,6.280000011118048,-0.0017389320618862447,-0.18721222215637018,485.01364688527747
1755279937.8781126,-0.4629525774572649,-2.1353808781809707,-6.280000001512779,6.28000003407211,-0.001666118253567106,0.09382921451388349,489.6805325195856
1755279937.8883307,0.7595131543845258,-1.6950246003396239,-6.280000010952122,-1.1618813733382094,-0.0015464091001233804,0.3410548794045611,477.3303947426348
1755279937.898268,0.42323654221023865,1.3944588276882373,3.986321759447867,-6.280000034280128,-0.0013763996522495603,5.101479134961284e-13,486.2051606284662
1755279937.9082484,-0.8307959495909161,1.5935985831126473,6.280000010249461,0.03965658274831885,-0.0011530703976024015,-0.33831533469196995,482.2891782550518
1755279937.9183228,-0.7859661182154992,-1.7761715245017922,-0.5411523227541628,6.280000033142187,-0.0008737851978841693,-0.07361260966150962,476.54128780270287
1755279937.928676,0.5780111592668655,-3.1400000002035666,-6.28000001032599,6.280000006383716,-0.0005364427461893584,0.4170011409527693,481.55125097030236
1755279937.9384763,0.7944157960157378,0.06843480258357126,-1.5788942890528754,-6.280000030813305,-0.00013922615036898733,0.07487746759716912,478.5553649778451
1755279937.9487638,-0.46677895272372727,2.3456639485418034,6.280000008216635,-6.280000018048849,0.00031898691729714823,-0.31445622800653367,477.25793687582836
1755279937.958759,-0.9758980505208714,-0.34662610005127337,5.846677991744694,6.28000002650635,0.0008390199747056459,-0.08051373175259431,477.80655072673494
1755279937.9689534,0.10293317120445844,-3.140000000746143,-6.280000007270143,6.2800000282999235,0.001421067129702358,0.32168114515447754,482.5892079819775
1755279937.9790943,0.9512237106539072,-0.5122718453592193,-6.280000003466753,-6.280000022468538,0.002064817015739351,0.02200978273807566,484.37043280576626
1755279937.9890997,0.0647831546282151,2.5300598353676165,6.280000005181654,-6.280000031870706,0.0027694124401276277,-0.17162108284250727,487.424669629227
1755279937.9993918,-0.9672098709330588,0.8233449820299275,6.280000008755225,6.280000014099537,0.003533446073170743,-0.1876149027385861,479.3063554277768
1755279938.009415,-0.22933228890604562,-3.14000000006301,-6.280000002562836,6.280000034069182,0.004354939940957703,0.2589863775676308,493.9401498856532
1755279938.0193477,0.890541341001321,-1.2837086462416787,-6.280000011071213,-6.280000003688496,0.00523134108119816,0.22409707901201265,487.4082847507538
1755279938.0294414,0.5097036976493297,2.4178709072416873,4.730424148793874,-6.280000034390547,0.006159509893010728,-0.06783972551672188,487.7380070737727
1755279938.0393534,-0.7539559545375796,1.880099357100768,6.2800000100850895,-0.00965997342103142,0.007135710831247255,-0.3165562698638949,475.63306763105686
1755279938.049806,-0.6712245597348918,-1.7596837876986524,-1.1743828738926072,6.280000033969927,0.008155634060576511,-0.011500023530968018,480.55436870473847
1755279938.0594897,0.6793911971477221,-2.1832331057918717,-6.280000010355023,6.280000004588077,0.00921426502429945,0.35103997521912433,475.92802711158356
1755279938.0696368,0.8644809085768003,1.0585425968681512,0.2031488592361378,-6.280000032228237,0.010306124198046884,0.06881496423497323,484.5388526708313
1755279938.0795777,-0.4052422070788553,2.4921283645053354,6.2800000083867245,-6.280000016194462,0.01142500712704586,-0.31447182208718594,473.12678794829316
1755279938.0899947,-0.8515935588599948,-0.23898073912132145,4.389629598104213,6.2800000278738,0.012564144439710684,-0.09533113485812489,475.53355720426634
1755279938.0998924,0.34408015146339727,-3.140000000024843,-6.280000007986106,6.280000027157101,0.013716038714773227,0.5089778733945025,487.87679129195635
1755279938.1100335,1.0326806587943234,-0.18333621040823272,-6.280000002648493,-6.2800000241251865,0.01487270816389552,0.06945057335321521,480.8588598760643
1755279938.1200023,0.05238673385644699,3.1400000005590623,6.2800000060494785,-6.280000030443791,0.01602543279072499,-0.30324991257530576,483.9232842003686
1755279938.1302495,-0.8223482168300142,0.7138827209626276,6.280000005575843,6.28000001828239,0.017164887533025808,-0.08910601774105056,475.6452554094229
1755279938.140171,0.04353923733605147,-2.5004286916176177,-6.280000004424652,6.280000032394163,0.018281102653769254,0.3379890173118029,488.304147927405
1755279938.1503584,1.0489046518353076,-1.0444054882717024,-6.2800000105223095,-6.280000011426926,0.019363466321639322,0.2916866785002784,481.3842908610245
1755279938.1603298,0.4056755952890976,3.136832304153126,6.280000002556697,-6.280000033353545,0.0204007196966689,-0.1760589634854664,486.6177965903965
1755279938.1702735,-0.7547864871681488,1.8540694412337406,6.2800000102885285,6.280000002618055,0.021380958006751938,-0.2739353848829779,486.32219650817115
1755279938.1804607,-0.4422978908136893,-1.5342900052321973,-5.637434292337186,6.280000034228088,0.022291624763548623,-0.02806241153080563,487.38664652510204
1755279938.190362,0.8890061533358758,-1.8446890892290935,-6.280000011157094,0.04795993519085773,0.023119517394733613,0.37044404842196943,483.7046040991005
1755279938.2005365,0.73856877503445,2.0189504579985993,1.180968518634508,-6.2800000345437255,0.0238507787147042,-0.11802923995607968,488.7504348178589
1755279938.2104495,-0.5942509742885906,3.097678312327701,6.280000009436577,-6.280000005340035,0.024470891859789012,-0.48182358802939906,475.31749449690994
1755279938.2202365,-0.7800089872716498,-0.4268471479101621,0.19256592061443412,6.28000003106261,0.024964718936860208,-0.11586604243123666,474.3179204529425
1755279938.2307925,0.5140454973285562,-2.3585270848874487,-6.28000000942602,6.2800000163086835,0.02531636277925431,0.3674185733626476,480.5779012830055
1755279938.2403836,0.8732137059937879,0.4648367364943553,-4.305923197942733,-6.280000028158959,0.025509447629547655,0.019942353139549424,475.5586804973437
1755279938.2502913,-0.3052659696004645,3.1400000002367845,6.280000007593458,-6.280000025499664,0.025526724912468546,-0.3725691144614392,476.43812332622485
1755279938.2601414,-1.0105792144444845,0.33408692425503217,6.280000001692735,6.280000024616797,0.02535048282773983,-0.10667008652650696,475.45289116042835
1755279938.2701437,-0.0001945145371732293,-2.6316319276420432,-6.280000006716204,6.2800000286968505,0.02496224034986838,0.319713499637296,480.77302413402583
1755279938.2803357,0.8561876723588837,-0.5851949922097759,-6.280000005973365,-6.280000019627526,0.024342881634395575,0.13430677746728076,482.5514626538462
