time,fx,fy,fz,tx,ty,tz
1755279937.6381664,2.5029575633091755e-11,0.9800000000000001,-4.014599454821932e-12,0.07350000000000045,-1.8772226018880307e-12,-2.476504739980907e-11
1755279937.6410265,27.8990265666123,0.9800110801473061,-6.627838349230813,0.0732611458506034,-2.5446126635973396,-0.004242773358830586
1755279937.6464992,31.198792846624208,0.9800133115585175,-22.95610581754618,0.07112313188641937,-3.403303780886262,-0.0133338549885367
1755279937.6513321,14.6799220366544,0.9800081306860987,-42.32908202258419,0.06374652590683264,-3.836394808716823,-0.026181816721768607
1755279937.6563501,-22.913580869287085,0.9799939023346852,-45.27131573336453,0.0475760749895433,-4.095549427851501,-0.03820686605391724
1755279937.6611693,-58.11860353513994,1.1759034339629768,-7.349526616362418,0.0104120006467293,-4.265214799127203,-0.053068741516508505
1755279937.6674392,-38.022667731238826,1.4744578029687443,56.01251814173743,-0.046629874063099694,-4.3806686945099935,-0.05448577078489797
1755279937.6712103,45.40688795910273,-2.5484909429987397,60.487522783736296,-0.022823474020433738,-4.459034585564979,-0.39879048596398214
1755279937.6766188,72.8944878800766,-2.3540553306062555,-29.22976290921588,-0.05350480138638018,-4.517539059777629,-0.28033938926048496
1755279937.6815622,-25.134524627347332,0.32773219920646435,-75.10034863196199,0.027420640861211543,-4.554647213198445,-0.43748104285958694
1755279937.6866066,-77.23046507877842,1.4905345394348766,25.610906782084726,-0.1635603997746616,-4.583086358610629,-0.3616714453206311
1755279937.6913393,43.330474362169525,-3.483176108633363,76.97404349592048,0.06134893014077297,-4.599228368947722,-0.7316909220340214
1755279937.6963418,77.87630788861229,-3.087628970739738,-56.06012454202491,0.012740227820087033,-4.613455218610706,-0.5243694979395237
1755279937.7016537,-71.33387331339564,0.7960444869688175,-62.35332703422945,0.011827733568430664,-4.616619543231083,-0.7912378304980157
1755279937.7066445,-32.93795561970228,-3.6471864561558593,97.30748124153236,0.46381605102916135,-4.620236306589488,-0.8037043065618649
1755279937.7115211,113.09350085694243,-6.157034456867505,1.7369010779530925,0.23295809478993507,-4.61928354551879,-0.9658289781930282
1755279937.7168803,-38.713016475081986,-6.69611141302066,-102.07791076468348,0.02256838142015985,-4.613394931367701,-0.6713164944087706
1755279937.7216063,-68.3791041425062,-7.795889891891818,81.96932155992423,0.2543783213138514,-4.6134599927148,-0.584333581798947
1755279937.7268772,116.65022097363878,-8.887732462979553,15.097460858118637,0.0874269555221312,-4.606682964899164,-0.668680874036604
1755279937.7318707,-47.17428399772096,-10.9000873011605,-118.04293487872951,-0.22468212126924464,-4.597757880418548,-0.2736065784848342
1755279937.7376263,-68.51608814881388,-12.299540505763025,94.01038095547653,0.15153688357828365,-4.595770324005581,-0.27526301869103653
1755279937.7417548,125.02071029506871,-13.089088639294298,-19.599536783679923,-0.08554489084242234,-4.588280347766033,-0.44873303241803175
1755279937.7473114,-87.04244696815229,-12.496189300304527,-103.93407220242636,-0.18224024938236075,-4.577582288694433,-0.2472305434276217
1755279937.7520597,-14.47168392245662,-18.085042201692772,124.77057940525853,0.6130250654590342,-4.573638874393567,-0.5243595005729449
1755279937.757444,109.81814766737531,-15.61719759646259,-79.6721389473467,0.601443536537072,-4.56896731785095,-0.5714687516882379
1755279937.7618763,-128.68895742059908,-10.813997889479046,-25.238965812303526,0.42037519092686854,-4.559224874591911,-0.7519666971765151
1755279937.7675188,91.00380794793128,-22.231557800683927,115.08452663693132,1.155216916929611,-4.549675831086913,-1.7307082284327313
1755279937.7723734,23.941272105127624,-23.193979537562697,-139.4563664809778,0.4792195557427751,-4.546940381755167,-1.1807839925549457
1755279937.7774925,-101.59770983400952,-24.73556800891909,91.04828054500314,0.7161890993694647,-4.5434109758113,-0.5751130251493931
1755279937.7823057,141.83460091417126,-22.431809920230975,-2.0020432189776187,0.45485175371322406,-4.5380094253731365,-0.5860748662802111
1755279937.7876644,-110.74093270107764,-19.035301490565818,-92.54920461409618,0.25990629418043304,-3.529174884666107,-0.5075108526411752
1755279937.792384,8.126215273617447,-25.17070992435036,147.00209965494315,1.063146841039389,-3.72914433240693,-0.9126623130659755
1755279937.7976522,79.77745264002722,-19.598938087106497,-105.4067301660616,1.085266764153972,-3.8907670365468925,-0.6961880904446732
1755279937.8028753,-142.1885060683489,-24.007095201919853,40.035492758343565,1.3574520054465244,-4.016017740426493,0.05809940253294277
1755279937.8077219,118.52913559907938,-26.678171190560125,70.48031144797659,1.27177541214465,-3.112017648673765,-0.5135810609342322
1755279937.8123655,-54.3463038601908,-31.63801652752644,-139.08107692051004,0.28373831378699743,-3.3922169321340867,0.25994956696011406
1755279937.818072,-69.87309199113324,-30.848310121950565,121.60944189891308,0.6510412311422695,-3.6228872617043346,0.13267156051320012
1755279937.8224132,123.52089378983112,-29.20454644158337,-64.89051560162048,0.340794986914405,-3.8030767618437737,-0.17412599581607763
1755279937.827656,-131.8632055993031,-18.42750156816202,-50.04957772270317,0.18478930024178894,-3.9428955663807836,-0.8697176807178928
1755279937.8326,82.44625518897601,-28.604532695526416,122.03119710453623,1.060133094151554,-4.055331989577148,-1.7584254516166402
1755279937.8376799,39.775483299429276,-27.405251653231186,-138.22363365776616,0.5205540608930327,-4.151708804095782,-1.2612847362045176
1755279937.8424885,-110.51699522462883,-28.76929565180166,72.32820393318286,0.7506963549309913,-4.227950063850694,-0.5583922284606856
1755279937.8480864,140.70051512518717,-27.05889625557633,14.604189328853217,0.5487170178570702,-4.283963150393125,-0.6572568844594986
1755279937.8527284,-101.10438517898996,-23.841967808737113,-109.74446380577726,0.28526921814930106,-3.3260665663882696,-0.4858238230794884
1755279937.8580842,-11.632501470769071,-28.1569280914999,144.79637122466883,1.0172407264049306,-3.5671054761888246,-0.753899413148458
1755279937.862888,93.26626133463778,-21.680842784648405,-88.97578451281731,1.0851355575927615,-3.762198968963868,-0.5222325442951541
1755279937.8683217,-147.7231294194653,-23.758392091706895,19.289468817571844,1.1564010103927616,-3.9119522899605026,0.0634198693253728
1755279937.8729215,114.07568967234522,-28.639090885654323,88.03054177212388,1.2624320045607547,-3.028161850972935,-0.7359261369646438
1755279937.878424,-31.407211825760413,-32.411919219698,-144.2852503791108,0.2842985194749219,-3.3258779549960487,-0.05961426671994263
1755279937.8832724,-80.34652691033249,-30.235242404412343,108.70561989985205,0.43860751443087875,-3.568691222349407,0.018912895659329673
1755279937.8886564,131.74317024970162,-28.725462831821766,-46.73736829505191,0.17819475873168195,-3.7599503882637184,-0.2789192193565541
1755279937.8931727,-128.82396111360043,-18.068693534243074,-63.3362775097916,0.12796195717026027,-2.907074936031671,-0.9427754673371633
1755279937.898564,54.699435058528934,-25.849187818531114,138.35556753964448,0.9542732000041938,-3.2285576765078132,-1.5271035405274622
1755279937.9034963,46.95713096771452,-24.456357420061476,-132.17262912173027,0.4871155939292018,-3.4899381471756126,-1.1116041222433863
1755279937.9084485,-125.89017828494842,-28.50759655174933,73.06753395103243,0.968107270019809,-3.6968062872640566,-0.3205413466702688
1755279937.9132147,129.3889476391558,-27.039045521888355,32.369913635999005,0.7411946200216417,-3.858956777765278,-0.481308131152905
1755279937.918505,-101.83885757011507,-26.11955747871389,-111.25503592161425,0.3056451552910617,-2.9865475492032996,-0.13195518516744886
1755279937.923582,-34.17575143567866,-28.532160697834136,145.68288275808726,0.8915040110659178,-3.296461995564149,-0.35896142349567106
1755279937.9290555,91.04481616903425,-24.387976119514917,-89.74568220370432,0.8249080863487515,-3.542890661659754,-0.4242979074044299
1755279937.9337358,-152.57489491458344,-26.166383239213175,7.862026861497199,0.9279021501378321,-3.736482035431113,0.16606104355636003
1755279937.9387832,104.80147659365545,-30.591213819487567,91.15429929099182,1.1126071013234002,-2.8883821134842522,-0.6357871357865699
1755279937.943584,-26.3885405410158,-33.47351437172393,-146.1364619696022,0.19735476735847368,-3.214884980958357,-0.03907061387947819
1755279937.9488955,-89.8283611296195,-30.5420874922768,103.21877301330574,0.30274850089748073,-3.4800853465375967,0.04018670603364384
1755279937.9538114,133.09652241115083,-28.72577597196052,-49.06831735235485,0.007640990794910818,-3.6874092262495584,-0.18266759187094428
1755279937.958899,-121.76180266973597,-19.094724086662364,-77.63531601219694,-0.011492549213106384,-3.849713681726004,-0.7669681239595125
1755279937.9638102,62.40945241879925,-27.04137965582091,128.7686401260455,0.8690164452612692,-3.982081449981948,-1.4103778455402747
1755279937.9692497,60.148229888109455,-25.134852005918205,-135.14065405854257,0.4538961367817148,-4.093647739580675,-1.0260897551030306
1755279937.9737883,-120.49345266590612,-29.08339145043667,58.03610405345478,0.9164524299591899,-4.1804789390020085,-0.2240315591011357
1755279937.9794023,137.14903662554437,-29.285474935946457,34.22628009146178,0.7413374857686607,-4.244736199337218,-0.5692193217207289
1755279937.9845364,-94.33317001521291,-28.67580765703775,-120.01022890392949,0.26633634200097983,-3.2945386243631143,-0.14479337904497858
1755279937.9891894,-30.91487927470841,-30.794291263325224,142.42626930543298,0.8716532071821461,-3.5422558764945022,-0.36308895501730715
1755279937.994137,97.69143003489681,-25.981159056423664,-84.75706212285908,0.8446972400634243,-3.740200299656359,-0.40981267263658
1755279937.9997048,-145.4027476216885,-25.958822399373297,1.0256705551206267,0.8580526178389589,-3.8949050382682233,0.026833288920183496
1755279938.0043437,101.3411545754239,-31.105387970273707,104.34684204413169,1.120355940670441,-4.016070354159805,-0.8197550073716835
1755279938.009671,-23.683949333908203,-33.559331805632404,-142.65307564405202,0.2246913497807438,-4.1164296838206695,-0.22477508861970685
