time,fx,fy,fz,tx,ty,tz
1754939639.3064818,2.5031208009118622e-11,0.9800000000000001,-4.0113953825304804e-12,0.07350000000000043,-1.877342717927462e-12,5.4400928206632676e-17
1754939639.3104885,2.503107096596402e-11,0.9800000000000001,-4.0113919130835285e-12,0.07350000000000044,-1.8773308594662005e-12,5.4184087772135575e-17
1754939639.315535,2.5030840247741715e-11,0.9799999999999999,-4.0115376298555105e-12,0.07350000000000044,-1.8773105103466757e-12,5.4834609075626865e-17
1754939639.3210003,2.4995729444587944e-11,0.9800000000000001,-4.0526089428727374e-12,0.07350000000000043,-1.874687201875184e-12,5.266620473065587e-17
1754939639.3260942,2.4951127969297104e-11,0.9800000000000005,-4.103925532739083e-12,0.0735000000000005,-1.871345716190572e-12,5.3533566468644297e-17
1754939639.330701,56.26524607618861,0.9800000004923782,-6.80453246228616,0.07350000004497585,-4.970096736715521,-6.751008432836774e-13
1754939639.3359272,55.84276400839219,0.9800000012716574,-34.19062882147034,0.0735000001138939,-4.932777487396282,4.914749787698972e-12
1754939639.3405528,55.4164463720638,0.9800000007539555,-82.11465154993199,0.07350000007455937,-4.895119429029995,2.3392536796507146e-11
1754939639.345886,54.99886043766755,0.9799999961430572,-150.0967783698304,0.0734999996876371,-4.858232671789663,-1.803391880273112e-12
1754939639.3508158,54.55026859951011,2.1946720653679,-236.89293536574874,0.1709503086251437,-4.825295974231064,0.004123119969394833
1754939639.3558044,54.199484411448125,2.710729536549067,-334.4894772682371,0.21134893428338442,-4.7908116117395885,0.13256833153679803
1754939639.3607478,55.04185805700919,-21.759693914898016,-446.33778353215223,-1.6738386578983264,-4.751054234198734,0.03485615224374557
1754939639.3658872,54.13349269281625,-1.9298156590951905,-523.175594995339,-0.1634632815565666,-4.743074657754937,0.2314245898001161
1754939639.3709846,57.86972324075326,14.994835747820751,-621.3724684602589,1.1405090962847857,-4.700152376491662,-0.14069792682629473
1754939639.3758452,64.6716035782495,7.683826958925209,-669.3248097380114,0.8376128622510775,-4.697090932608225,-0.3509071700652627
1754939639.3813028,55.620386772671765,-30.72389617393273,-792.1413821741887,-2.3697347876562356,-4.665634672846876,-0.02914638788973882
1754939639.3864253,53.677990275300225,-0.8414645547019717,-844.485651064062,-0.09443697867046233,-4.6730796910051655,0.33499555391264424
1754939639.3912895,57.16321685607278,23.27731099121106,-920.2687570016909,1.889657588325933,-4.630671030449435,-0.07709040012061033
1754939639.3967137,53.14464142181797,-29.19653308056334,-1026.2575384260617,-2.413638986369377,-4.6374298211382,0.3040861210628574
1754939639.401379,64.15299537514417,-20.555112847650705,-1098.0987662094133,-1.7231011712501991,-4.618793499004386,-0.2986382150362863
1754939639.406789,63.76859848644825,-10.043560927210805,-1153.5018470485347,-0.8961315363311604,-4.591214147451851,-0.3918191949601896
1754939639.4114523,52.70873525465961,-14.750111667427205,-1174.5912408465506,-1.173588332683177,-4.616205399473049,0.4236498422791726
1754939639.4167433,53.622312700587734,-15.18976642373671,-1250.8419709072746,-1.1500290223649716,-4.582835762772817,0.2098272572143744
1754939639.4214149,62.95244913516103,-22.037944802239764,-1341.6207729098167,-1.8944255463606288,-4.563107178422227,-0.3289504499731617
1754939639.4270332,52.64109858241486,-21.520517852889498,-1346.1126850460096,-1.7049035847423317,-4.590149334568919,0.4538743761341225
1754939639.431564,52.57508286144895,-18.263647996383757,-1429.7035580373376,-1.5568973983028662,-4.562007858530999,0.3046069746085319
1754939639.436913,62.16778964746381,-5.990678734150862,-1452.7036257313766,-0.48154932069746526,-4.53533663166648,-0.33140000671861813
1754939639.4415288,51.75452687535176,-52.11773073040521,-1521.9575251109093,-4.226194454060932,-4.559479645857943,0.40162175600485944
1754939639.4468656,73.99200779646742,0.05333796930452994,-1525.5670182942922,0.21169653310760572,-4.553710835849513,-0.9304777676047865
1754939639.4517684,55.12744830221584,8.104243489974095,-1560.269296569527,0.7729991876378381,-4.521502442380941,0.0955684878096077
1754939639.456921,65.90659204631413,-90.02794336208905,-1666.7139298369545,-7.005744501638606,-4.5120282005154655,-0.5420166163831694
1754939639.46162,52.15758119654348,-33.184328953762076,-1680.2106309148735,-2.762827841819516,-4.535846883739265,0.41386851148701903
1754939639.4665918,64.44067344674374,-18.49354339261876,-1593.2220466026604,-1.1688569514145888,-4.544056212893197,-0.3613476874090905
1754939639.4715326,-3.6277906119952235,-11.176334760437847,-1663.6774540224055,-0.8862874497213866,0.5023324868534236,0.25645137116272887
1754939639.476846,66.25483311676439,1.2347284825248153,-1670.6716361544852,0.018796543072371656,-4.500386705824446,-0.5895360613312661
1754939639.4816718,51.1517100571784,-60.40352446563105,-1710.96448492344,-4.903791902495007,-4.531928301370871,0.3953263027565072
1754939639.4868064,60.977930069157125,13.613242361673798,-1611.7343288704365,1.224256808626767,-4.547346664295452,-0.1521404604263329
1754939639.4917612,52.4571340965429,-46.016451551231214,-1641.5187750944895,-3.613793981947791,-4.524204318366586,0.3445397316542205
1754939639.4970288,64.38800760924966,-50.275938636704325,-1640.0800019996768,-3.6915203719601797,-4.507780903731867,-0.47065079279865973
1754939639.5018208,53.55571307483008,-52.19043962298284,-1676.2914641615307,-4.290598860222529,-4.527775105798446,0.2932993386149078
1754939639.5074456,61.41245091682178,-17.937571952371172,-1630.3949557639905,-1.1443896355374763,-4.544416078778242,-0.1643406538907547
1754939639.5118983,62.016072429642875,-19.900984413248462,-1660.0805170600802,-1.6931042260305265,-4.52415927048299,-0.19787941728312938
1754939639.5171885,61.683789872488006,41.49420110687332,-1638.3250619321632,3.360678858580882,-4.501416148619302,-0.3608929541310554
1754939639.5221736,58.18944327409973,-78.22202562229066,-1763.0960470156417,-6.3193318891225445,-4.515085465764266,-0.014795328040746639
1754939639.5274267,51.62941610320539,-8.69598407261006,-1675.952168761556,-0.7823657418243164,-4.543008315210674,0.500759759574812
1754939639.5322516,63.389950398365386,-53.15342269342531,-1677.3317178709726,-4.132362080673342,-4.530932933497732,-0.29039090452131655
1754939639.5374165,3.0086219298868535,-25.678130112856316,-1640.257951674289,-1.5699493910454656,0.5100973690895243,-0.24264550644759975
1754939639.5423288,64.21900585632997,-30.18526741973065,-1732.0264430110044,-2.6050258403512947,-4.502348663843058,-0.37272352441187073
1754939639.5472646,52.18616275759364,-40.177198785668196,-1675.8864552872374,-3.2399821990719673,-4.5436606944495415,0.45196499271358404
1754939639.5525308,73.14279684649225,1.0668812052128334,-1615.9693845922961,0.25063757704145273,-4.540337744231684,-0.8833661860234797
1754939639.5578206,54.582020573216894,-2.241120099460545,-1649.0737081505474,-0.058920768364831066,-4.510073520746035,0.11858873437706918
1754939639.562413,53.03707256744207,-70.44735972255734,-1727.595147923124,-5.448862928119983,-3.512973854707444,-0.4443905875693285
1754939639.5674825,51.10994108458986,-42.92873241050768,-1705.2908592655642,-3.565464414388569,-4.530035056894131,0.4107837565644771
1754939639.5725555,62.32043288200012,-13.156744199316933,-1609.404016470429,-0.7817069229865958,-4.547463213339794,-0.2027931491297203
1754939639.5776024,52.36268108639,-12.220467006351319,-1633.6970662234426,-1.067242657264921,-4.520979490944555,0.3387544073360466
1754939639.5825198,64.06572059509097,-0.38166791948430046,-1652.3785352966208,-0.030189987150320785,-4.501516539032604,-0.44563257109814725
1754939639.5878043,51.19670445491091,-64.40101211981508,-1737.7025271163202,-5.237537232261303,-4.527197789988712,0.3536797640834362
1754939639.5926971,59.98044202412019,9.548004539586813,-1622.3642686547987,0.914515330597977,-4.522620182256942,-0.12278750804044061
1754939639.597695,52.251262698755816,-51.78173525030721,-1661.7693650986214,-4.08149756877318,-4.526376604915919,0.3246842727464275
1754939639.602696,64.44481492241965,-36.09226418360021,-1568.3819241655046,-2.4327789383892817,-4.508803593363166,-0.44436017848471576
1754939639.6081135,54.13054207377911,-59.87405582991775,-1694.6272296586726,-4.903773090464819,-4.520718587262268,0.23304639014608622
1754939639.6130328,53.338652834911244,-25.934755593216295,-1667.848900975688,-2.0682454196570577,-4.550433753993899,0.5149658668331297
1754939639.6181014,64.36361653845876,-19.46885272542446,-1651.672173309464,-1.623368298991444,-4.514115564175171,-0.35433681778605286
1754939639.6230485,60.72523394323626,48.55314873017352,-1623.0234272283046,3.974490347811672,-4.504173836437293,-0.2780860104202705
1754939639.6283262,60.68747515821549,-83.94381497346086,-1730.3891947728666,-6.716540143917486,-4.500966430665393,-0.18819474638135958
1754939639.6332645,51.85661388055779,-13.900804833053002,-1644.1630484258585,-1.2048044899777883,-4.5465060657237775,0.482127991213506
1754939639.638396,63.1315895839626,-53.735245544775125,-1693.387663643078,-4.164451846876313,-4.532509575520951,-0.2890302452666301
1754939639.6431715,57.10527741200349,-17.845780922008174,-1607.6685757625798,-1.0999668711087223,-4.517786479092815,-0.04929593511370643
1754939639.648617,65.31159438045904,-19.287115617440236,-1712.281211979197,-1.7065808778763176,-4.503112276149576,-0.45027986056982017
1754939639.6532822,33.910530756126235,-49.744015574229394,-1734.73237944811,-4.027004803317315,-2.9582015015450542,0.4522355451878578
1754939639.658488,65.01371363084073,12.481004036025258,-1628.315869197066,1.1326829757968446,-4.5450806335206515,-0.3667893188309599
1754939639.6633701,53.09614815839862,-28.085401404871078,-1688.5528282106118,-2.1518416666061793,-4.5124095603715215,0.2743140273376232
1754939639.668478,55.65197600246938,-60.273344468630086,-1717.062602975796,-4.56063193718173,-3.7296886627147954,-0.47305638739858824
1754939639.6735132,50.73463808980794,-50.169454417574485,-1727.1522970654287,-4.154983738996306,-4.523613345228095,0.3638745733310191
1754939639.678581,61.19363130650673,-13.199655386308393,-1633.4634609551101,-0.7658716681143471,-4.547673818901075,-0.17693019312471664
1754939639.6834939,51.97723345791032,-17.922087776864043,-1661.1273406861162,-1.5362350134947835,-4.509242852654684,0.34837366139930354
1754939639.689104,63.78925852176678,29.860215204920053,-1641.9025857366055,2.4625179506818595,-4.5000942507276065,-0.46662665195105835
1754939639.69346,56.96559011071599,-69.24066328815405,-1747.23339620042,-5.609083411026395,-4.50599697507215,0.042734659676664
1754939639.699197,52.98869789281954,-11.458558060894688,-1669.8686204329715,-1.0015638256279131,-4.546062325094376,0.5129027478244425
1754939639.7033515,64.02461273954529,-52.02219776013925,-1665.9502138148987,-4.053459804805318,-4.53356769494156,-0.3258981070220729
1754939639.7087867,58.676635439274335,-33.67569936672851,-1638.5683892513755,-2.1589092644049277,-4.356668007271307,-0.2963509227906155
1754939639.713649,63.53683650293036,-34.93205937897636,-1767.2492728231239,-2.998552454242483,-4.500073851549187,-0.32552008382695663
1754939639.7185886,51.92889462666276,-39.65068735093129,-1696.501534042724,-3.193304394938881,-4.522585723510572,0.4648495552795965
1754939639.723445,74.46157810881493,-4.922311895945618,-1650.1843615364653,-0.2360134237741926,-4.538869022672081,-0.9018507589810241
1754939639.728471,54.14526103167577,-8.494328752572585,-1571.3327719343235,-0.5778623856473823,-4.515692772915355,0.16816362287433484
1754939639.7336361,65.62605276046256,-80.44328976456694,-1650.847169814799,-6.231420324368697,-4.521757156420325,-0.4949857867095784
1754939639.7386584,51.58500346413604,-33.45581446610231,-1629.046837209179,-2.791611091351599,-4.535109268371864,0.44187898688806393
1754939639.743526,74.49983361676107,-31.06949461089185,-1577.782745071284,-2.1644392417342253,-4.539454699398652,-0.9251463116542856
1754939639.7488105,54.76430032629635,-13.706150515721784,-1595.8844654482311,-0.8846232409716637,-4.50548428370727,0.12333813179145406
1754939639.7536223,10.6051245277569,-10.154439486214727,-1674.633135776929,-0.9551158429028037,0.5049990921258478,-0.5906604938246813
1754939639.7589722,52.19780773259357,-43.62534413401454,-1652.0123376031518,-3.533686264467237,-4.530883975315968,0.42065945325742515
1754939639.7639003,72.95578249891336,0.8297608892445867,-1588.1126850621556,0.2667581228824135,-4.547227321678641,-0.8717819096580415
1754939639.768887,53.854470932782185,-12.109114192717854,-1576.8118392397078,-0.8678379485044818,-4.51585320962804,0.18495281192327961
1754939639.773842,64.88982957937364,-73.8544761179821,-1648.9455370307267,-5.708873312424236,-4.523566325187039,-0.46477736716045415
1754939639.778785,52.162851364588725,-36.088516243027925,-1638.9367008870322,-2.9997699127983104,-4.531090313987235,0.41156016180189087
1754939639.7838476,72.69955445899332,-31.077124063170174,-1563.9573821999459,-2.101189947175831,-4.553709722459766,-0.8766944548533397
1754939639.7893918,53.587758432771935,-11.967547880735404,-1565.8999975331728,-0.887690999315847,-4.523697719012753,0.2088997036839464
1754939639.7940688,10.511931006323742,-3.5898266665387553,-1634.2003774998257,-0.39869372970105466,0.5004955355141439,-0.589083464722014
1754939639.7993014,51.75875105898514,-48.92917943721835,-1617.9729274095953,-3.962553063619332,-4.537603170573163,0.4366892405784674
1754939639.804208,73.8914753054463,-1.5938668800565132,-1617.6019232119072,0.07091428015284079,-4.543773711685284,-0.9095141281001385
