time,fx,fy,fz,tx,ty,tz
1754933386.919445,0.002707881722182035,0.9799926548429333,-0.00038016526366085185,0.07349944911322047,-0.0002030911291636673,-2.084311030198608e-17
1754933386.9196901,0.002823820947625252,0.979992692125234,-0.0003876224546167442,0.07349945190939305,-0.00021178657107190889,-2.4529395618853367e-17
1754933386.9199054,0.0028231874166416843,0.9799926914000898,-0.0003908342315130306,0.07349945185500724,-0.0002117390562481276,-3.081776825952288e-17
1754933386.9201245,0.0029047887200253884,0.979992830433316,-0.00039333476156636765,0.07349946228249915,-0.00021785915400191207,-3.6672452273050155e-17
1754933386.9203355,0.002904141612042445,0.97999282973318,-0.0003966845601497959,0.07349946222998897,-0.00021781062090318754,-3.3419845794458995e-17
1754933386.9205449,0.0029535371990575664,0.9799930524979917,-0.0003947467677385477,0.07349947893734987,-0.00022151528992932963,-3.0600907780065544e-17
1754933386.9207528,0.0029528874449701228,0.9799930518346404,-0.00039818020566324136,0.0734994788875985,-0.0002214665583727749,-3.255247172736284e-17
1754933386.9209607,0.0029725671163690764,0.9799933411334505,-0.00039233855690299496,0.07349950058500926,-0.00022294253372770576,-2.5396721329648514e-17
1754933386.9211726,0.002971924447240079,0.9799933405154146,-0.0003958042695378708,0.07349950053865657,-0.00022289433354301332,-3.211877483336653e-17
1754933386.9213808,0.002964578831508401,0.9799936804437036,-0.0003865887757667566,0.07349952603327826,-0.00022234341236313377,-3.558820291550949e-17
1754933386.924573,0.002963951631711226,0.9799936798765337,-0.0003900396521278049,0.0734995259907405,-0.00022229637237835564,-2.9299830346577814e-17
1754933386.92939,0.0029323554805968707,0.9799940560957722,-0.0003779616804219857,0.07349955420718338,-0.00021992666104477408,-2.452931990327855e-17
1754933386.934665,0.0029317507351820146,0.9799940555824103,-0.000381355662350924,0.07349955416868124,-0.000219881305138661,-2.3445117759290354e-17
1754933386.9396188,56.2658513023747,0.9799944559105132,-6.805753928537232,0.07349958420126186,-4.970111556614051,-1.642679725191392e-12
1754933386.9447162,55.844139539565205,0.9799944562730643,-34.19106849601905,0.07349958423942149,-4.932861154778012,2.618988116346103e-12
1754933386.9494443,55.418007039088096,0.9799948690004925,-82.10488143389159,0.07349961519730053,-4.895227539687548,2.1263191485036358e-11
1754933386.9550483,54.9951746704196,0.9799948638895497,-150.0808900002197,0.07349961477248246,-4.8578968095250055,1.4322777963363893e-11
1754933386.9596183,54.53794337736455,2.8264860009318546,-236.2647078812625,0.22206247675830365,-4.824896123070235,0.0045677594143079155
1754933386.9649928,56.22164876126596,35.423767082150704,-278.88199343274283,3.120598269682069,-4.789976189299581,-0.06442780207480336
1754933386.9695861,54.891994933810864,-20.291914912551643,-451.1834295449324,-1.5788111923393924,-4.750038061792403,0.04656650465238936
1754933386.9751525,63.230526049874356,13.634273015224412,-501.0478832193711,1.311465416792989,-4.736157311728531,-0.3329821441703168
1754933386.9793408,58.31205356118248,10.962596070578478,-636.2468491052352,0.7868426376558522,-4.697757225637085,-0.18028777456963757
1754933386.9848814,65.4553883186796,5.661315697057901,-684.3477798203138,0.654746545401865,-4.694951376033883,-0.3776847605798142
