time,shoulder_pan_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_lift_joint,end_mill_joint
1754933388.053477,-0.34503958848839744,2.2220125887151694,6.280000007926642,-6.28000002047709,6.279999966103754,-0.29402430629842874,472.90154039215815
1754933388.063542,-0.9308503638565842,-0.5037132714002219,6.051795888381025,6.280000026978236,6.27999997744507,-0.046796309635988104,471.9816521540631
1754933388.073709,0.14308093588220672,-3.1400000007794477,-6.280000007039782,6.280000029104976,6.2799999749675415,0.33504246398240056,474.60763215880036
1754933388.0838056,0.9431387598609654,-0.7792086937212135,-6.280000005887204,-6.280000020537795,-6.280000006321928,0.14404277222137976,486.4647521019151
1754933388.0942225,0.0876614139459097,2.4254173407172663,6.280000004588422,-6.280000033407809,-10.956874874326186,-0.11547176939055903,499.9999999722747
1754933388.1038501,-0.9421780894826715,0.7713532274108428,6.280000010116391,6.280000013149916,-13.603292739630527,-0.19778091654945634,499.9999999677827
1754933388.1142094,-0.2698451999771017,-3.126255158500966,-6.280000001578785,6.280000034403194,6.279999975302256,0.25125372080416397,482.1003135503076
1754933388.1242158,0.890972632396262,-1.640466218147171,-6.28000001121508,-0.978995797808206,6.279999962285892,0.3732227752521906,473.07027517622834
1754933388.1345072,0.5121494685284407,1.6944028530137176,3.438312799475211,-6.280000035282711,6.279999956344389,-0.0062072946402201325,480.3467953455101
1754933388.1445677,-0.7891864016756174,1.9168877486484721,6.280000010365654,-0.5584734256200203,-6.280000030453498,-0.33802314580236853,487.6029123154355
1754933388.154678,-0.625542919779184,-1.779854579260864,-1.0785470457913364,6.280000034368257,6.279999976763121,-0.003176459556194111,477.41350425440385
1754933388.1647787,0.6762373994446409,-2.418314098904476,-6.28000001003452,6.2800000099079885,6.279999973788021,0.4795076254764028,469.60425957010744
1754933388.174888,0.8620756935083469,0.5830692066360175,-2.5911403982240793,-6.280000031448914,6.279999986685401,0.17319302620793547,473.1890107058524
1754933388.1847787,-0.3799863477918441,2.3781667092606904,6.280000007894657,-6.280000019102612,6.279999965969387,-0.2501577657312618,467.0930347247851
1754933388.194604,-0.8560630847408843,-0.36872198525781624,5.726138232342322,6.280000027229445,6.2799999685365115,-0.030863959751639244,467.6518363079467
1754933388.2049465,0.35175379051722994,-3.1400000002097372,-6.28000000740383,6.280000027209077,-6.280000025165186,0.5654226527675663,485.400059828433
1754933388.2151852,1.0637755679410723,-0.22830357151433778,-6.280000001750787,-6.28000002421599,-19.14701777817142,0.30662006689390564,493.56162468892825
1754933388.224846,0.038486799402529026,3.1400000000744765,6.280000006223873,-6.280000029052264,6.2799999652446665,-0.1873007861676361,472.19403919592355
1754933388.235072,-0.8084892605607865,0.5065891620569257,6.280000003214609,6.280000021893077,6.2799999691391,0.007559300640907089,464.98269249365535
1754933388.2452118,0.09520582961700552,-2.4799301593975467,-6.280000005748196,6.280000030575636,-6.280000024900674,0.4579056296581903,488.9568794974882
1754933388.2552404,0.9502092816039244,-0.5254683904126505,-6.280000007428384,-6.280000018585586,-18.435033826824814,0.3348517089545653,494.2487731921952
1754933388.2653596,0.040034119759304404,2.2043922824909092,6.280000004266636,-6.280000032195748,-16.578161442994972,0.01511167247710056,498.9454036734886
1754933388.2754133,-0.9499833764426681,0.3962408508412903,6.280000008516966,6.2800000153624005,-16.212389686526357,-0.09566677890871239,491.0711608339297
1754933388.285479,-0.09967556326239782,-3.140000000273716,-6.280000003256626,6.280000032195559,-6.280000024464349,0.31416563677691434,484.7985959402434
1754933388.2953465,0.960181539244436,-1.2215684305913004,-6.280000010727335,-6.2800000107516425,-6.2800000243716365,0.37957251242613693,485.98362204852515
1754933388.3053684,0.3786705459880104,3.1325088327443096,6.2800000020066165,-6.2800000341772275,6.279999964580866,-0.06345545076557514,481.62397499615014
1754933388.3156698,-0.7380414025520211,1.501830446546728,6.280000010165127,6.280000004215999,6.2799999650669855,-0.12647638392310115,473.72575805206793
1754933388.3255336,-0.36292563280849344,-1.7617934707123073,-6.280000000154817,6.280000033977132,6.279999963719881,0.09857362421490296,475.7872801864936
1754933388.335648,0.8761514133538109,-1.869988305485745,-6.280000010809408,-0.5516389880183166,-6.280000024758396,0.5742077120061019,476.11760507828814
1754933388.345823,0.42206734040068933,1.5323674963795486,4.150050416712446,-6.280000034053209,-17.785437992215467,0.12772271776578026,498.20411611188604
1754933388.3558643,-0.8267274505110475,1.2040454164881913,6.280000009952161,-0.5425453612291706,-16.11708211855987,-0.12846019438002912,483.12370849073085
1754933388.3658733,-0.37862368503464905,-2.2745149782749525,-4.397718558343905,6.280000033323574,-16.760388754624692,0.07162946584483981,491.70962516641964
1754933388.376397,0.9010820117334419,-2.3024474868928446,-6.280000010894504,-0.5298647188193297,-6.28000002447663,0.5242867387996468,478.3654238385729
1754933388.3861864,0.43772698290397116,1.3842423113832503,4.058152897769029,-6.280000034087493,-6.280000034896506,0.06965513675418973,486.94987804456224
1754933388.3963065,-0.826070885816544,1.2660625627299158,6.280000010015252,-0.521204401179669,-6.280000032339482,-0.14960980616316358,473.52023907402554
